Reporting Period,Project ID,Project County,Project City,Project ZIP,Gas Utility,Electric Utility,Project Completion Date,Total Project Cost,Pre-Retrofit Home Heating Fuel Type,Year Home Built,Size Of Home,Number Of Units,Job Type,Type Of Dwelling,Measure Type,Estimated Annual kWh Savings,Estimated Annual MMBtu Savings,First Year Modeled Project Energy Savings $ Estimate,size_of_home_flag,Home Built Year Range,Project Cost Range,Location_1_latitude,Location_1_Longitude
2023-06-30,552107,Niagara,Lockport,14094,New York State Electric & Gas,New York State Electric & Gas,2022-10-04,7600.0,Natural Gas,,1152,1,Home Performance,Single Family,Building Shell,45.0,29.0,5.666426688112432,0,Missing,1000 - 10000,43.16942,-78.69168
2023-06-30,565021,Ontario,Canandaigua,14424,New York State Electric & Gas,Rochester Gas & Electric,2023-04-04,8953.0,Natural Gas,,1708,1,Home Performance,Mobile,Building Shell,270.0,31.0,5.805134968916488,0,Missing,1000 - 10000,42.885965,-77.27875
2023-06-30,539732,Kings,Brooklyn,11203,National Grid,Consolidated Edison,2022-03-31,6910.0,Natural Gas,,2560,2,Home Performance,Single Family,Building Shell,867.0,50.0,6.863803391452954,0,Missing,1000 - 10000,40.650265,-73.927795
2023-06-30,581684,Monroe,Rochester,14621,Rochester Gas & Electric,Rochester Gas & Electric,2023-06-27,9948.0,Natural Gas,,1232,1,Home Performance,Single Family,Building Shell,650.0,27.0,5.8805329864007,0,Missing,1000 - 10000,43.181935,-77.60976
2023-06-30,566880,Oneida,Clinton,13323,National Grid,Municipal,2023-05-23,7413.0,Oil,,2700,1,Home Performance,Single Family,Building Shell,730.0,37.0,6.74993119378857,0,Missing,1000 - 10000,43.04923,-75.38455
2023-06-30,525092,Tompkins,Trumansburg,14886,New York State Electric & Gas,New York State Electric & Gas,2022-06-07,9541.0,Propane,,2660,1,Home Performance,Single Family,Building Shell,0.0,25.0,6.555356891810665,0,Missing,1000 - 10000,42.54209,-76.663845
2023-06-30,561429,Niagara,Niagara Falls,14304,National Fuel Gas Distribution,National Grid,2022-11-17,5429.0,Natural Gas,,1080,1,Home Performance,Single Family,Building Shell,-859.0,25.0,4.718498871295094,0,Missing,1000 - 10000,43.090764,-78.96109
2023-06-30,556764,Ontario,Geneva,14456,New York State Electric & Gas,New York State Electric & Gas,2022-12-08,1472.0,Natural Gas,,1280,1,Home Performance,Single Family,Building Shell,620.0,10.0,5.159055299214529,0,Missing,1000 - 10000,42.87351,-76.983615
2023-06-30,554473,Monroe,Rochester,14612,Rochester Gas & Electric,Rochester Gas & Electric,2023-02-06,13575.0,Natural Gas,,1884,1,Home Performance,Single Family,Building Shell,767.0,21.0,5.564520407322694,0,Missing,10000 - 20000,43.25403,-77.613775
2023-06-30,535778,Erie,Tonawanda,14150,National Fuel Gas Distribution,National Grid,2022-06-23,3718.0,Natural Gas,,875,1,Home Performance,Single Family,Building Shell,0.0,11.0,4.532599493153256,0,Missing,1000 - 10000,43.013815,-78.8776
2023-06-30,540860,Broome,Binghamton,13904,New York State Electric & Gas,New York State Electric & Gas,2022-10-11,10580.0,Oil,2003,1150,1,Home Performance,Single Family,Heating and Cooling,-445.0,7.0,4.204692619390966,0,2000 - 2025,10000 - 20000,42.111085,-75.8867
2023-06-30,566582,Rensselaer,Mechanicville,12118,New York State Electric & Gas,New York State Electric & Gas,2023-03-31,5101.0,Natural Gas,,872,1,Home Performance,Single Family,Building Shell,250.0,22.0,5.5254529391317835,0,Missing,1000 - 10000,42.9054478,-73.6917352
2023-06-30,578547,Chautauqua,Jamestown,14701,National Fuel Gas Distribution,Municipal,2023-06-22,9725.0,Natural Gas,,952,1,Home Performance,Single Family,Building Shell,3.0,57.0,6.298949246855942,0,Missing,1000 - 10000,42.099115,-79.238355
2023-06-30,565565,Erie,Buffalo,14214,National Fuel Gas Distribution,National Grid,2023-05-11,5878.0,Natural Gas,,2582,1,Home Performance,Single Family,Building Shell,680.0,37.0,5.993961427306569,0,Missing,1000 - 10000,42.9366,-78.83923
2023-06-30,531555,Seneca,Waterloo,13165,New York State Electric & Gas,New York State Electric & Gas,2022-02-01,1242.0,Natural Gas,,981,1,Home Performance,Single Family,Building Shell,259.0,5.0,4.454347296253507,0,Missing,1000 - 10000,42.9013852,-76.8627782
2023-06-30,529081,Wayne,Clyde,14433,New York State Electric & Gas,New York State Electric & Gas,2022-06-28,6038.0,Natural Gas,,2092,1,Home Performance,Single Family,Building Shell,510.0,32.0,5.924255797414532,0,Missing,1000 - 10000,43.084355,-76.87006
2023-06-30,521260,Albany,Latham,12110,National Grid,National Grid,2022-01-11,10632.0,Natural Gas,,1344,1,Home Performance,Single Family,Building Shell,536.0,27.0,5.8888779583328805,0,Missing,10000 - 20000,42.7457537,-73.7582297
2023-06-30,574204,Monroe,Rochester,14615,Rochester Gas & Electric,Rochester Gas & Electric,2023-05-23,13645.0,Natural Gas,,1508,1,Home Performance,Single Family,Building Shell,1083.0,68.0,6.56244409369372,0,Missing,10000 - 20000,43.1983016,-77.6344761
2023-06-30,576041,Clinton,Plattsburgh,12901,New York State Electric & Gas,New York State Electric & Gas,2023-03-31,8794.0,Kerosene,,923,1,Home Performance,Mobile,Building Shell,289.0,30.0,6.754604099487962,0,Missing,1000 - 10000,44.70149,-73.45762
2023-06-30,580604,Queens,Queens,11433,National Grid,Consolidated Edison,2023-05-30,12054.0,Natural Gas,,1424,1,Home Performance,Single Family,Building Shell,1423.0,63.0,7.247080584585756,0,Missing,10000 - 20000,40.697715,-73.786045
2023-06-30,505826,Chenango,Oxford,13830,New York State Electric & Gas,New York State Electric & Gas,2022-03-31,7909.0,Wood,1976,1750,1,Home Performance,Single Family,Building Shell,368.0,24.0,5.736572297479192,0,1950 - 2000,1000 - 10000,42.4416064,-75.600166
2023-06-30,548519,Queens,Queens,11412,National Grid,Consolidated Edison,2022-07-12,9512.0,Natural Gas,,2800,1,Home Performance,Single Family,Building Shell,591.0,66.0,7.042286171939743,0,Missing,1000 - 10000,40.692835,-73.75811
2023-06-30,570771,Niagara,Lockport,14094,New York State Electric & Gas,New York State Electric & Gas,2023-06-29,14719.0,Natural Gas,,979,1,Home Performance,Single Family,Building Shell,681.0,79.0,6.763884908562435,0,Missing,10000 - 20000,43.16942,-78.69168
2023-06-30,562210,Onondaga,Syracuse,13205,National Grid,National Grid,2023-04-27,16865.0,Natural Gas,,1848,1,Home Performance,Single Family,Building Shell,5433.0,71.0,6.70196036600254,0,Missing,10000 - 20000,43.0257179,-76.1480025
2023-06-30,583774,Bronx,The Bronx,10469,Consolidated Edison,Consolidated Edison,2023-06-27,14225.0,Natural Gas,,2000,1,Home Performance,Single Family,Building Shell,2398.0,83.0,7.731053144007127,0,Missing,10000 - 20000,40.872455,-73.85094
2023-06-30,535728,Queens,Queens,11433,National Grid,Consolidated Edison,2023-03-21,3333.0,Natural Gas,,1248,1,Home Performance,Single Family,Building Shell,546.0,12.0,5.733341276897746,0,Missing,1000 - 10000,40.697715,-73.786045
2023-06-30,505898,Albany,Albany,12206,National Grid,National Grid,2022-01-25,9941.0,Natural Gas,1952,1144,1,Home Performance,Single Family,Building Shell,510.0,46.0,6.335054251498059,0,1950 - 2000,1000 - 10000,42.67325,-73.77892
2023-06-30,552720,Broome,Binghamton,13901,New York State Electric & Gas,New York State Electric & Gas,2023-01-10,3698.0,Natural Gas,,1320,1,Home Performance,Single Family,Building Shell,258.0,14.0,5.1298987149230735,0,Missing,1000 - 10000,42.1013048,-75.9083125
2023-06-30,526548,Steuben,Corning,14830,National Fuel Gas Distribution,New York State Electric & Gas,2022-03-18,8789.0,Natural Gas,,1617,1,Home Performance,Single Family,Building Shell,368.0,58.0,6.490723534502507,0,Missing,1000 - 10000,42.15494,-77.065815
2023-06-30,577767,Rockland,Pomona,10970,Orange & Rockland,Orange & Rockland,2023-05-30,8758.0,Natural Gas,,2300,1,Home Performance,Single Family,Building Shell,805.0,57.0,6.706862336602747,0,Missing,1000 - 10000,41.1909524,-74.0344298
2023-06-30,549411,Queens,Queens,11433,National Grid,Consolidated Edison,2022-07-05,10894.0,Natural Gas,,1360,1,Home Performance,Single Family,Building Shell,35.0,77.0,7.0909098220799835,0,Missing,10000 - 20000,40.697715,-73.786045
2023-06-30,568247,Monroe,Rochester,14615,Rochester Gas & Electric,Rochester Gas & Electric,2023-05-18,5665.0,Natural Gas,,952,1,Home Performance,Single Family,Building Shell,977.0,36.0,6.030685260261263,0,Missing,1000 - 10000,43.1983016,-77.6344761
2023-06-30,559807,Erie,Buffalo,14208,National Fuel Gas Distribution,National Grid,2023-04-25,7571.0,Natural Gas,,1905,1,Home Performance,Single Family,Building Shell,569.0,36.0,5.953243334287785,0,Missing,1000 - 10000,42.9174001,-78.852226
2023-06-30,536973,Chenango,Earlville,13332,New York State Electric & Gas,New York State Electric & Gas,2022-06-07,11354.0,Oil,,1800,1,Home Performance,Single Family,Building Shell,0.0,61.0,7.3427791893318455,0,Missing,10000 - 20000,42.7696496,-75.5965947
2023-06-30,536039,Oneida,New York Mills,13417,National Grid,National Grid,2022-04-21,1584.0,Natural Gas,,2192,1,Home Performance,Single Family,Building Shell,510.0,3.0,4.532599493153256,0,Missing,1000 - 10000,43.102895,-75.29077
2023-06-30,557158,Wayne,Walworth,14568,Rochester Gas & Electric,Rochester Gas & Electric,2022-11-29,9797.0,Natural Gas,,1240,1,Home Performance,Single Family,Building Shell,750.0,30.0,5.8377304471659395,0,Missing,1000 - 10000,43.1228619,-77.3057469
2023-06-30,567786,Erie,Kenmore,14217,National Fuel Gas Distribution,National Grid,2023-03-31,4209.0,Natural Gas,,1500,1,Home Performance,Single Family,Building Shell,63.0,18.0,5.087596335232384,0,Missing,1000 - 10000,42.964420003,-78.872034274
2023-06-30,546548,Erie,Tonawanda,14150,National Fuel Gas Distribution,National Grid,2022-11-03,12598.0,Natural Gas,,1500,1,Home Performance,Single Family,Building Shell,7180.0,84.0,7.392031567514591,0,Missing,10000 - 20000,43.013815,-78.8776
2023-06-30,534853,Kings,Brooklyn,11230,National Grid,Consolidated Edison,2022-07-12,2455.0,Natural Gas,,800,1,Home Performance,Single Family,Building Shell,1073.0,8.0,5.8805329864007,0,Missing,1000 - 10000,40.627085,-73.966115
2023-06-30,549125,Saratoga,Stillwater,12170,National Grid,New York State Electric & Gas,2023-03-21,9290.0,Oil,,800,1,Home Performance,Single Family,Building Shell,345.0,14.0,5.849324779946859,0,Missing,1000 - 10000,42.939525,-73.65703
2023-06-30,509428,Onondaga,Syracuse,13212,National Grid,National Grid,2022-01-20,9481.0,Natural Gas,1971,1632,1,Home Performance,Single Family,Building Shell,510.0,28.0,5.921578419643816,0,1950 - 2000,1000 - 10000,43.130365,-76.130555
2023-06-30,537556,Oswego,Altmar,13302,National Grid,National Grid,2022-03-08,6524.0,Pellets,,800,1,Home Performance,Mobile,Building Shell,1027.0,26.0,6.118097198041348,0,Missing,1000 - 10000,43.5068038,-76.0016306
2023-06-30,516599,Clinton,Plattsburgh,12901,New York State Electric & Gas,New York State Electric & Gas,2022-01-13,889.0,Natural Gas,1995,1064,1,Home Performance,Mobile,Building Shell,680.0,5.0,4.859812404361672,0,1950 - 2000,1 - 1000,44.70149,-73.45762
2023-06-30,539557,Genesee,Batavia,14020,National Fuel Gas Distribution,National Grid,2022-12-22,19992.0,Natural Gas,,1504,1,Home Performance,Single Family,Building Shell,-312.0,86.0,6.583409222158765,0,Missing,10000 - 20000,42.9949037,-78.1825313
2023-06-30,561272,Livingston,Hunt,14846,New York State Electric & Gas,Rochester Gas & Electric,2023-03-28,7792.0,Natural Gas,,1344,1,Home Performance,Single Family,Building Shell,42.0,38.0,5.942799375126701,0,Missing,1000 - 10000,42.5475548,-77.9941104
2023-06-30,541889,Washington,Fort Edward,12828,National Grid,National Grid,2022-04-27,9984.0,Natural Gas,,1232,1,Home Performance,Mobile,Building Shell,200.0,38.0,6.082218910376446,0,Missing,1000 - 10000,43.2702767,-73.5839133
2023-06-30,566857,Fulton,Johnstown,12095,National Grid,National Grid,2023-03-22,20526.0,Natural Gas,,1248,1,Home Performance,Single Family,Building Shell,-714.0,106.0,6.9726062513017535,0,Missing,90000 - 100000,43.001485,-74.370365
2023-06-30,548638,Otsego,Hartwick,13348,New York State Electric & Gas,New York State Electric & Gas,2023-03-28,8780.0,Oil,,858,1,Home Performance,Mobile,Building Shell,521.0,12.0,6.030685260261263,0,Missing,1000 - 10000,42.6604944,-75.0502082
2023-06-30,542809,Wayne,Lyons,14489,New York State Electric & Gas,New York State Electric & Gas,2022-05-26,2681.0,Natural Gas,,2386,1,Home Performance,Single Family,Building Shell,0.0,10.0,4.605170185988092,0,Missing,1000 - 10000,43.064965,-76.99033
2023-06-30,557713,Ulster,New Paltz,12561,Central Hudson Gas & Electric,Central Hudson Gas & Electric,2023-01-27,11551.0,Propane,,1248,1,Home Performance,Mobile,Building Shell,311.0,9.0,5.883322388488279,0,Missing,10000 - 20000,41.748125,-74.08094
2023-06-30,572855,Erie,Orchard Park,14127,National Fuel Gas Distribution,New York State Electric & Gas,2023-03-22,6445.0,Natural Gas,,960,1,Home Performance,Single Family,Building Shell,353.0,14.0,5.10594547390058,0,Missing,1000 - 10000,42.766185,-78.748205
2023-06-30,546675,Chautauqua,Silver Creek,14136,National Fuel Gas Distribution,New York State Electric & Gas,2022-09-06,8656.0,Natural Gas,,1704,1,Home Performance,Single Family,Building Shell,80.0,53.0,6.142037405587356,0,Missing,1000 - 10000,42.5438212,-79.1645698
2023-06-30,577622,Oswego,Pennellville,13132,National Grid,National Grid,2023-04-18,10805.0,Propane,,1064,1,Home Performance,Mobile,Building Shell,731.0,58.0,7.696667081526462,0,Missing,10000 - 20000,43.2324863,-76.2209251
2023-06-30,570952,Schenectady,Schenectady,12304,National Grid,National Grid,2023-04-18,4948.0,Natural Gas,,1352,1,Home Performance,Single Family,Building Shell,22.0,22.0,5.5093883366279774,0,Missing,1000 - 10000,42.77678,-73.899915
2023-06-30,531338,Essex,Crown Point,12928,Unknown,National Grid,2022-07-26,24038.0,Wood,,2283,1,Home Performance,Single Family,Building Shell,-10912.0,168.0,5.313205979041787,0,Missing,90000 - 100000,43.950985,-73.429305
2023-06-30,574902,Cortland,Cortland,13045,New York State Electric & Gas,National Grid,2023-06-29,12263.0,Natural Gas,,2009,1,Home Performance,Single Family,Building Shell,336.0,54.0,6.459904454377535,0,Missing,10000 - 20000,42.600225,-76.18184
2023-06-30,506216,Westchester,New Rochelle,10805,Consolidated Edison,Consolidated Edison,2023-01-10,2116.0,Oil,,2928,1,Home Performance,Single Family,Building Shell,1242.0,2.0,5.755742213586912,0,Missing,1000 - 10000,40.900985,-73.777195
2023-06-30,523275,Monroe,Rochester,14611,Rochester Gas & Electric,Rochester Gas & Electric,2022-01-27,3515.0,Natural Gas,,1004,1,Home Performance,Single Family,Building Shell,400.0,15.0,5.153291594497779,0,Missing,1000 - 10000,43.15242,-77.6379
2023-06-30,568771,Monroe,Rochester,14621,Rochester Gas & Electric,Rochester Gas & Electric,2023-03-31,4686.0,Natural Gas,,1536,1,Home Performance,Single Family,Building Shell,612.0,16.0,5.308267697401205,0,Missing,1000 - 10000,43.181935,-77.60976
2023-06-30,566035,Cortland,Homer,13077,New York State Electric & Gas,National Grid,2023-01-17,4461.0,Natural Gas,,910,1,Home Performance,Mobile,Building Shell,333.0,25.0,5.680172609017068,0,Missing,1000 - 10000,42.63652,-76.184135
2023-06-30,567877,Erie,Buffalo,14210,National Fuel Gas Distribution,National Grid,2023-03-09,14501.0,Natural Gas,,2496,1,Home Performance,Single Family,Building Shell,374.0,121.0,6.9930151229329605,0,Missing,10000 - 20000,42.87441,-78.848955
2023-06-30,579352,Queens,Queens,11427,Consolidated Edison,Consolidated Edison,2023-05-23,13847.0,Natural Gas,,1120,1,Home Performance,Single Family,Building Shell,298.0,81.0,7.431299675155903,0,Missing,10000 - 20000,40.732545,-73.739445
2023-06-30,523422,Westchester,Mamaroneck,10543,Consolidated Edison,Consolidated Edison,2022-02-03,9847.0,Oil,,1400,1,Home Performance,Single Family,Building Shell,698.0,30.0,6.621405651764134,0,Missing,1000 - 10000,40.95334,-73.735835
2023-06-30,555906,Onondaga,Syracuse,13205,National Grid,National Grid,2023-01-17,14121.0,Natural Gas,,3404,1,Home Performance,Single Family,Building Shell,-282.0,81.0,6.744059186311348,0,Missing,10000 - 20000,43.0257179,-76.1480025
2023-06-30,534478,Broome,Binghamton,13901,New York State Electric & Gas,New York State Electric & Gas,2022-12-15,4736.0,Natural Gas,,1560,1,Home Performance,Single Family,Building Shell,722.0,15.0,5.476463551931511,0,Missing,1000 - 10000,42.1013048,-75.9083125
2023-06-30,497003,Broome,Binghamton,13901,New York State Electric & Gas,New York State Electric & Gas,2022-04-27,644.0,Natural Gas,1922,1582,1,Home Performance,Single Family,Building Shell,443.0,1.0,4.143134726391533,0,1900 - 1950,1 - 1000,42.1013048,-75.9083125
2023-06-30,552202,Oneida,Utica,13501,National Grid,National Grid,2023-02-23,8445.0,Natural Gas,,1440,1,Home Performance,Single Family,Building Shell,1031.0,24.0,5.961005339623274,0,Missing,1000 - 10000,43.09528,-75.22754
2023-06-30,567572,Onondaga,Fayetteville,13066,National Grid,National Grid,2023-05-23,4941.0,Natural Gas,,1138,1,Home Performance,Single Family,Building Shell,51.0,16.0,5.225746673713202,0,Missing,1000 - 10000,43.0297271,-76.0119591
2023-06-30,527713,Monroe,Rochester,14624,Rochester Gas & Electric,Rochester Gas & Electric,2022-04-27,10543.0,Natural Gas,,1460,1,Home Performance,Single Family,Building Shell,510.0,44.0,6.0844994130751715,0,Missing,10000 - 20000,43.1094664,-77.7448848
2023-06-30,570129,Rensselaer,Valley Falls,12185,National Grid,National Grid,2023-02-07,5736.0,Propane,,1776,1,Home Performance,Single Family,Building Shell,906.0,13.0,6.26530121273771,0,Missing,1000 - 10000,42.9006985,-73.5628272
2023-06-30,562751,Monroe,Rochester,14609,Rochester Gas & Electric,Rochester Gas & Electric,2023-05-02,7366.0,Natural Gas,,992,1,Home Performance,Single Family,Building Shell,269.0,29.0,5.634789603169249,0,Missing,1000 - 10000,43.165865,-77.56504
2023-06-30,558626,Erie,Buffalo,14204,National Fuel Gas Distribution,National Grid,2023-03-22,5614.0,Natural Gas,,2288,1,Home Performance,Single Family,Building Shell,292.0,18.0,5.2574953720277815,0,Missing,1000 - 10000,42.87854,-78.862095
2023-06-30,538594,Cortland,Homer,13077,New York State Electric & Gas,National Grid,2022-10-27,6689.0,Oil,,1445,1,Home Performance,Single Family,Building Shell,480.0,15.0,6.016157159698354,0,Missing,1000 - 10000,42.63652,-76.184135
2023-06-30,508767,Suffolk,West Islip,11795,National Grid,Long Island Power Authority,2022-02-01,4689.0,Oil,1964,1250,1,Home Performance,Single Family,Building Shell,510.0,32.0,6.670766320845874,0,1950 - 2000,1000 - 10000,40.72377,-73.300175
2023-06-30,510468,Erie,Buffalo,14223,National Fuel Gas Distribution,National Grid,2022-06-28,8245.0,Natural Gas,,1644,1,Home Performance,Single Family,Building Shell,1387.0,61.0,6.553933404025811,0,Missing,1000 - 10000,42.9797911,-78.8560887
2023-06-30,573473,Albany,Berne,12059,National Grid,National Grid,2023-04-25,11691.0,Oil,,2208,1,Home Performance,Single Family,Building Shell,569.0,25.0,6.424869023905388,0,Missing,10000 - 20000,42.6207085,-74.074913
2023-06-30,551174,Westchester,Yorktown Heights,10598,New York State Electric & Gas,New York State Electric & Gas,2022-08-23,12377.0,Oil,,1104,1,Home Performance,Single Family,Building Shell,541.0,44.0,7.503289630675082,0,Missing,10000 - 20000,41.271985,-73.780545
2023-06-30,554460,Kings,Brooklyn,11236,National Grid,Consolidated Edison,2022-10-13,9569.0,Natural Gas,,1296,2,Home Performance,Single Family,Building Shell,302.0,60.0,6.895682697747868,0,Missing,1000 - 10000,40.644345,-73.905535
